conceptType,conceptUri,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,scopeNote,inScheme,description,code
SkillGroup,http://data.europa.eu/esco/skill/d6c8dacb-b0c0-4544-b0b7-69b24df41ba1,zarządzanie działalnością transportową i logistyczną,,,released,2023-02-22T19:40:51.512Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.2.4
SkillGroup,http://data.europa.eu/esco/skill/d6e4373a-ef2c-4b64-9dc6-4140846f6609,programowanie systemów komputerowych,,,released,2021-07-09T16:07:23.426Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S5.1
SkillGroup,http://data.europa.eu/esco/skill/d6e97b91-b75d-45f5-8566-667798957b0f,stosować umiejętności i kompetencje obywatelskie,,,released,2021-09-06T09:49:10.132Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups","Komunikować się z innymi obywatelami i angażować się w życie społeczności poprzez ocenę informacji i ich źródeł, refleksję nad własnymi ideami, wartościami i rolami oraz uznawanie i szanowanie idei, wartości i ról innych osób.
  ",T6.3
SkillGroup,http://data.europa.eu/esco/skill/d700aa7a-0ed8-4967-a32c-4cb6075ab3b9,diagnozowanie stanu zdrowia,,,released,2023-11-06T08:02:23.35Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.1.2
SkillGroup,http://data.europa.eu/esco/skill/d7d2a468-587b-4a03-a305-e0a399ba69e6,wysłuchiwanie pytań i ich zadawanie,,,released,2021-10-05T15:39:39.123Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.7.3
SkillGroup,http://data.europa.eu/esco/skill/d94e1143-3a3a-4f6a-a881-df93bf56cf23,analiza danych finansowych i ekonomicznych,,,released,2020-12-09T12:11:28.514Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.7.3
SkillGroup,http://data.europa.eu/esco/skill/d9b1387a-7cad-4b77-8481-7798a3b41714,obsługa statków powietrznych,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.9
SkillGroup,http://data.europa.eu/esco/skill/d9be4ab0-f7d9-4b27-bd01-6cf1d43d1865,montaż elementów betonowych,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S7.1.4
SkillGroup,http://data.europa.eu/esco/skill/da230865-9d2a-42d9-a42e-37d89753109e,wykorzystywanie materiałów do wypełniania ubytków w powierzchniach,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S7.3.1
SkillGroup,http://data.europa.eu/esco/skill/da94d48b-5036-48e1-ad96-d85cba6ed29c,obsługa zakładów ruchomych,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.1
SkillGroup,http://data.europa.eu/esco/skill/db54693e-bcb0-4dae-8885-a43d510fb71f,opracowywanie programów zdrowotnych,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.1.5
SkillGroup,http://data.europa.eu/esco/skill/dbbbe31a-9b8c-4459-a830-84363648f52c,kierowanie pojazdami lekkimi,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.2.2
SkillGroup,http://data.europa.eu/esco/skill/dc06de9f-dd3a-4f28-b58f-b01b5ae72ab8,"komunikacja, współpraca i kreatywność",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1
SkillGroup,http://data.europa.eu/esco/skill/dcb9c446-bb08-44de-89b6-851ac2903eaf,obsługa urządzeń do produkcji wydruków i zdjęć,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.5.6
SkillGroup,http://data.europa.eu/esco/skill/dddd229b-61e1-480d-80d6-d9d9ee9b5f54,zarządzanie informacjami,,,released,2022-06-07T12:34:37.336Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.3
SkillGroup,http://data.europa.eu/esco/skill/de884168-32e7-4500-a227-3f0966f962b6,przedstawianie informacji,,,released,2022-06-21T09:45:20.179Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.4.0
SkillGroup,http://data.europa.eu/esco/skill/dfae80db-cf29-41e1-a48c-2bee901afff1,przygotowywanie i budowanie zespołów,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.6.0
SkillGroup,http://data.europa.eu/esco/skill/e001ce62-78e7-4821-a7df-a08457c295ab,przeprowadzanie zabiegów chirurgicznych,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.2.2
SkillGroup,http://data.europa.eu/esco/skill/e06f2d35-a160-46c2-89f1-9cae9c93c8b8,sprzedaż produktów lub usług,,,released,2022-06-19T15:23:46.929Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.6.1
SkillGroup,http://data.europa.eu/esco/skill/e173eaf8-c99b-405a-b0ac-0e02ce3c268d,obliczanie i szacowanie,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.6
SkillGroup,http://data.europa.eu/esco/skill/e1746275-6d4e-4b02-b526-eeebf3052b6d,udostępnianie informacji oraz wsparcie udzielanie ogółowi społeczeństwa i klientom,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.4
SkillGroup,http://data.europa.eu/esco/skill/e2a5e046-3357-493e-bbdc-8d0ef82005cc,monitorowanie nowości w obszarze kompetencji,,,released,2023-02-21T21:13:00.764Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.9.0
SkillGroup,http://data.europa.eu/esco/skill/e2bdf081-333a-414f-b8ac-93c76290f167,coaching i mentoring,,,released,2020-12-08T11:37:17.207Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.3.5
SkillGroup,http://data.europa.eu/esco/skill/e35a5936-091d-4e87-bafe-f264e55bd656,umiejętności językowe i znajomość języków,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,L
SkillGroup,http://data.europa.eu/esco/skill/e434e71a-f068-44ed-8059-d1af9eb592d7,Języki klasyczne,,,released,2024-02-29T08:37:24.188Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,L2
SkillGroup,http://data.europa.eu/esco/skill/e4da156d-a6c4-4b29-935b-eff9c9553cf1,praca w zespołach,,,released,2022-06-21T15:57:17.113Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.8.1
SkillGroup,http://data.europa.eu/esco/skill/e52389a2-1a05-45b0-8db3-4bda0f0c0b48,reagować na okoliczności fizyczne,,,released,2021-08-30T16:51:10.069Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups","Reagować na zmieniające się lub niebezpieczne warunki fizyczne i dostosowywać się do nich.
  ",T5.2
SkillGroup,http://data.europa.eu/esco/skill/e52cd6e7-f8dc-4f6f-b988-5554423f53fb,opieka nad zwierzętami wodnymi i ich hodowla,,,released,2024-01-02T09:05:14.088Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.9.2
SkillGroup,http://data.europa.eu/esco/skill/e5419bb1-38c7-458a-b263-b7e73e02bc7e,obsługiwanie zwierząt,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.9
SkillGroup,http://data.europa.eu/esco/skill/e5e3b8d7-a96d-41f4-acb6-563b0f7f2994,sortowanie i pakowanie towarów i usług,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.1.0
SkillGroup,http://data.europa.eu/esco/skill/e67fd42d-25f1-4124-b0be-3b1e3bfdd70c,weryfikacja tożsamości i dokumentacji,,,released,2022-06-21T08:47:39.509Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.3.4
SkillGroup,http://data.europa.eu/esco/skill/e6e784d0-38a2-4f0c-9fe9-d985a3269fd9,nakładanie powłok z fakturą lub z kamienia,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S7.3.2
SkillGroup,http://data.europa.eu/esco/skill/e6eeb84c-ad99-42e2-b883-e6ce338aef59,planowanie operacji i procesu produkcyjnego,,,released,2022-06-21T15:25:51.729Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.2.5
SkillGroup,http://data.europa.eu/esco/skill/e7a48651-3f68-4762-bf93-57cc1af47016,udostępnianie ogólnej opieki osobistej,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.6
SkillGroup,http://data.europa.eu/esco/skill/e84d080a-ff6d-41a7-b7b9-133e97c7bf00,myśleć w sposób kreatywny i innowacyjny,,,released,2021-08-30T15:44:33.322Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups","Tworzyć nowe pomysły lub łączyć istniejące w celu opracowywania innowacyjnych i nowatorskich rozwiązań.
  ",T2.4
SkillGroup,http://data.europa.eu/esco/skill/e852a2ed-c32e-4a39-bc4c-65a78ffe6bf2,"przenoszenie lub podnoszenie materiałów, urządzeń lub dostaw",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.2.2
SkillGroup,http://data.europa.eu/esco/skill/e963cf1f-dc3c-48b2-a0fa-274f5e7f50f6,przechowywanie towarów i materiałów,,,released,2022-06-19T15:45:14.266Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.2.3
SkillGroup,http://data.europa.eu/esco/skill/e9eb9c23-c1f4-4ce9-83c9-2f6a211cc536,zapewnianie bezpieczeństwa fizycznego i jego egzekwowanie,,,released,2022-06-21T08:58:51.033Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.3.5
SkillGroup,http://data.europa.eu/esco/skill/eb6cc4ba-4bb8-4348-9a3b-dc419558f66a,udzielanie porad w zakresie wzorów lub stosowania technologii,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.5.6
SkillGroup,http://data.europa.eu/esco/skill/ec0401f1-f690-46be-934b-f6f5611085f5,"konserwacja urządzeń elektrycznych, elektronicznych i precyzyjnych",,,released,2021-03-16T14:31:22.011Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.8.2
SkillGroup,http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06,analiza operacji biznesowych,,,released,2023-01-25T20:36:32.417Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.7.4
SkillGroup,http://data.europa.eu/esco/skill/edc72cfe-78a8-4531-b00f-92992a0bb8cb,pracować z liczbami i miarami,,,released,2021-08-30T13:51:58.932Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups","Stosować treści, informacje, koncepcje i procesy liczbowe i matematyczne, aby spełnić podstawowe wymagania nauki i pracy; obejmuje to rozumienie liczb, wzorów, kształtów i przestrzeni; oraz języka matematycznego, symboli, procedur i sposobów myślenia wykorzystywanych do osiągnięcia konkretnych celów.
  ",T1.2
SkillGroup,http://data.europa.eu/esco/skill/edcfd6ef-1a42-4e0a-97e2-2a2d61cac181,opieka nad zwierzętami i ich hodowla,,,released,2021-09-15T10:08:50.441Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.9.1
SkillGroup,http://data.europa.eu/esco/skill/ee2576c0-1af5-44b5-8c0c-2002541d1ccc,szkolenie w zakresie tematyki zdrowotnej lub medycznej,,,released,2020-12-10T09:59:32.486Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.3.4
SkillGroup,http://data.europa.eu/esco/skill/efb60300-0d55-4b2c-8038-8409587a4727,"promowanie produktów, usług lub programów",,,released,2023-10-26T09:07:51.421Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.6.2
SkillGroup,http://data.europa.eu/esco/skill/efbb3d3b-a41c-4e0a-90a8-8e611eb1db9f,"doradztwo w zakresie spraw prawnych, regulacyjnych i proceduralnych",,,released,2022-06-19T14:55:09.783Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.5.1
SkillGroup,http://data.europa.eu/esco/skill/f0f8ceea-304e-42e8-80cf-ff1535eb7068,przemieszczanie i gromadzenie zwierząt,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.9.3
SkillGroup,http://data.europa.eu/esco/skill/f1612d7a-0338-4b0f-a2a4-86b5168e2596,gromadzenie i przygotowywanie próbek lub materiałów do testowania,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.3.6
SkillGroup,http://data.europa.eu/esco/skill/f2840c73-9693-4cc0-8dc1-c44942263d5d,sortowanie i pakowanie towarów i usług,,,released,2022-06-22T14:13:00.023Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.1
SkillGroup,http://data.europa.eu/esco/skill/f289347f-a76d-4d03-a648-74b53ed1e636,wytwarzanie żywności i pokrewnych produktów,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.5.7
SkillGroup,http://data.europa.eu/esco/skill/f2cf57fe-d4cb-4b4a-831d-73171cc73909,"ocena systemów, programów, urządzeń i produktów",,,released,2023-02-20T20:14:09.976Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.7.6
SkillGroup,http://data.europa.eu/esco/skill/f306bf2a-271d-4059-ba7b-e83849cb8960,prowadzenie działalności administracyjnej,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.4
SkillGroup,http://data.europa.eu/esco/skill/f4346da3-f6b2-4389-8a67-7c443b7e1609,uprawianie sportu,,,released,2021-08-06T11:15:38.673Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.14.1
SkillGroup,http://data.europa.eu/esco/skill/f5328159-dfe9-4f25-b8e7-a03fb0d3a991,praca z wykorzystaniem komputerów,,,released,2022-08-02T10:45:01.039Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S5.0
SkillGroup,http://data.europa.eu/esco/skill/f55fac09-92a2-4a88-9a96-ee9fb5b18519,szacowanie wartości towarów lub usług,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.6.2
SkillGroup,http://data.europa.eu/esco/skill/f5c9eef3-0495-4747-9519-d71a58d252bd,wykazywać gotowość uczenia się,,,released,2021-09-13T13:32:34.13Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups","Wykazywać pozytywne nastawienie do nowych i ambitnych wymogów oraz podejmować kroki w celu wyciągnięcia wniosków z trudności.
  ",T3.4
SkillGroup,http://data.europa.eu/esco/skill/f5f15f9c-6334-4728-8dc5-3a20a00dfc37,dokonywanie obliczeń,,,released,2021-12-17T12:46:53.307Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.6.1
SkillGroup,http://data.europa.eu/esco/skill/f73c2c9e-b097-4fcb-95d1-659ea0bd54a3,przydzielanie zasobów fizycznych oraz ich kontrolowanie,,,released,2022-06-19T15:45:14.266Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S4.3.3
SkillGroup,http://data.europa.eu/esco/skill/f774131e-8f2d-43b6-8c20-7fe35fa0f0bd,"wykorzystywanie narzędzi cyfrowych do współpracy, tworzenia treści i rozwiązywania problemów",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S5.6.0
SkillGroup,http://data.europa.eu/esco/skill/f7c70392-a261-42e9-86a6-fccf3709ac81,kierowanie pojazdami,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S8.2.0
SkillGroup,http://data.europa.eu/esco/skill/f7fc7bf8-f41d-44af-81e3-09b88e9779e6,badanie systemów lub urządzeń elektrycznych i mechanicznych,,,released,2023-03-16T15:33:21.623Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S2.8.1
SkillGroup,http://data.europa.eu/esco/skill/f839b1da-78b6-4466-86f4-a5798821ea20,zakładanie systemów komputerowych,,,released,2023-07-06T10:33:34.176Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S5.2.1
SkillGroup,http://data.europa.eu/esco/skill/f8c676de-c871-424f-9a65-77059d07910a,obsługa i unieszkodliwianie odpadów oraz materiałów niebezpiecznych,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S6.13.0
SkillGroup,http://data.europa.eu/esco/skill/f9db77be-eb63-4937-a0d0-b581733e7d2a,udzielanie wsparcia w celu rozwiązywania problemów,,,released,2022-08-24T13:39:08.535Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.1.2
SkillGroup,http://data.europa.eu/esco/skill/fb01d224-882a-4346-99e2-bfd56f52d09c,"promowanie, sprzedaż i kupno",,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S1.6.0
SkillGroup,http://data.europa.eu/esco/skill/fbb861f7-2386-4d17-84f7-6e340a8e6cd9,zapewnianie opieki osobistej,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.6.0
SkillGroup,http://data.europa.eu/esco/skill/fe317a4c-e4e0-45ee-8b0d-204a68014f9e,ochrona i egzekwowanie,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,S3.3.0
SkillGroup,http://data.europa.eu/esco/skill/fe5eabaa-63f6-4c44-b405-fc3ded8d56cb,przewodzić innym osobom,,,released,2021-08-30T16:33:15.592Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups","Prowadzić i motywować inne osoby oraz nimi kierować.
  ",T4.4
